run,regime,seed,scorer,lambda,Q,C,frac_strong,fallback_frac
corrected_run,L2,102005,threshold_p_0.70,,0.291101,0.00019862,0.0912,0.0
corrected_run,L2,102006,v1_frozen,,0.639436,0.00142241,0.76342,0.0
corrected_run,L2,102006,drl_pi,0,0.642493,0.00158177,0.79586,0.0
corrected_run,L2,102006,drl_pi,10,0.641474,0.00154615,0.79263,0.0
corrected_run,L2,102006,drl_pi,25,0.638247,0.001427,0.77819,0.0
corrected_run,L2,102006,drl_pi,50,0.636039,0.00134796,0.7663,0.0
corrected_run,L2,102006,drl_pi,100,0.612262,0.00123027,0.72775,0.0
corrected_run,L2,102006,drl_pi,150,0.606318,0.00117607,0.71382,0.0
corrected_run,L2,102006,drl_pi,200,0.577276,0.00102536,0.66151,0.0
corrected_run,L2,102006,drl_pi,300,0.453295,0.00052032,0.44718,0.0
corrected_run,L2,102006,drl_pi,500,0.378227,0.00032848,0.31063,0.0
corrected_run,L2,102006,t_learner,0,0.640965,0.0033217,1.0,0.0
corrected_run,L2,102006,t_learner,10,0.641814,0.0019753,0.85954,0.0
corrected_run,L2,102006,t_learner,25,0.641135,0.00146893,0.78651,0.0
corrected_run,L2,102006,t_learner,50,0.636889,0.0013213,0.76715,0.0
corrected_run,L2,102006,t_learner,100,0.630265,0.00122605,0.74898,0.0
corrected_run,L2,102006,t_learner,150,0.623302,0.00115122,0.72792,0.0
corrected_run,L2,102006,t_learner,200,0.600713,0.00102312,0.68207,0.0
corrected_run,L2,102006,t_learner,300,0.486923,0.00054495,0.48607,0.0
corrected_run,L2,102006,t_learner,500,0.403023,0.00033175,0.32779,0.0
corrected_run,L2,102006,direct_baseline,0,0.640965,0.00329386,0.99219,0.0
corrected_run,L2,102006,direct_baseline,10,0.640115,0.00325249,0.99083,0.0
corrected_run,L2,102006,direct_baseline,25,0.636039,0.00290274,0.96315,0.0
corrected_run,L2,102006,direct_baseline,50,0.628397,0.00134712,0.77225,0.0
corrected_run,L2,102006,direct_baseline,100,0.548064,0.00080324,0.60224,0.0
corrected_run,L2,102006,direct_baseline,150,0.477072,0.00051534,0.47096,0.0
corrected_run,L2,102006,direct_baseline,200,0.433933,0.00040396,0.38893,0.0
corrected_run,L2,102006,direct_baseline,300,0.290931,0.00013747,0.12959,0.0
corrected_run,L2,102006,direct_baseline,500,0.220958,4.62e-05,0.00017,0.0
corrected_run,L2,102006,oracle_fullinfo,0,0.670516,0.00086602,0.44956,0.0
corrected_run,L2,102006,oracle_fullinfo,10,0.670516,0.00086601,0.44973,0.0
corrected_run,L2,102006,oracle_fullinfo,25,0.670516,0.00086601,0.44973,0.0
corrected_run,L2,102006,oracle_fullinfo,50,0.669497,0.00083651,0.44871,0.0
corrected_run,L2,102006,oracle_fullinfo,100,0.66661,0.00079997,0.44582,0.0
corrected_run,L2,102006,oracle_fullinfo,150,0.663383,0.00077307,0.4426,0.0
corrected_run,L2,102006,oracle_fullinfo,200,0.658458,0.00074556,0.43767,0.0
corrected_run,L2,102006,oracle_fullinfo,300,0.649966,0.00071068,0.42918,0.0
corrected_run,L2,102006,oracle_fullinfo,500,0.5107,0.00035093,0.28991,0.0
corrected_run,L2,102006,threshold_p_0.05,,0.642493,0.0015569,0.78906,0.0
corrected_run,L2,102006,threshold_p_0.10,,0.642323,0.00155082,0.78753,0.0
corrected_run,L2,102006,threshold_p_0.15,,0.642493,0.00152162,0.78261,0.0
corrected_run,L2,102006,threshold_p_0.20,,0.641984,0.00150376,0.77819,0.0
corrected_run,L2,102006,threshold_p_0.25,,0.641474,0.00149077,0.77463,0.0
corrected_run,L2,102006,threshold_p_0.30,,0.639436,0.00142241,0.76342,0.0
corrected_run,L2,102006,threshold_p_0.35,,0.63587,0.00136994,0.75068,0.0
corrected_run,L2,102006,threshold_p_0.40,,0.630265,0.00130872,0.72894,0.0
corrected_run,L2,102006,threshold_p_0.50,,0.597486,0.00111969,0.63995,0.0
corrected_run,L2,102006,threshold_p_0.60,,0.491338,0.00075089,0.42171,0.0
corrected_run,L2,102006,threshold_p_0.70,,0.291101,0.00019862,0.0912,0.0
corrected_run,L2,102007,v1_frozen,,0.639436,0.00142241,0.76342,0.0
corrected_run,L2,102007,drl_pi,0,0.641984,0.00155042,0.78601,0.0
corrected_run,L2,102007,drl_pi,10,0.641474,0.00153257,0.78499,0.0
corrected_run,L2,102007,drl_pi,25,0.639436,0.00142936,0.7748,0.0
corrected_run,L2,102007,drl_pi,50,0.637398,0.00137432,0.76834,0.0
corrected_run,L2,102007,drl_pi,100,0.629076,0.00126915,0.7517,0.0
corrected_run,L2,102007,drl_pi,150,0.600034,0.00116042,0.70363,0.0
corrected_run,L2,102007,drl_pi,200,0.571162,0.00100409,0.64674,0.0
corrected_run,L2,102007,drl_pi,300,0.455673,0.00051402,0.4448,0.0
corrected_run,L2,102007,drl_pi,500,0.387058,0.00034744,0.32286,0.0
corrected_run,L2,102007,t_learner,0,0.640965,0.0033217,1.0,0.0
corrected_run,L2,102007,t_learner,10,0.641814,0.00198763,0.86124,0.0
corrected_run,L2,102007,t_learner,25,0.641135,0.00146953,0.78668,0.0
corrected_run,L2,102007,t_learner,50,0.636889,0.0013213,0.76715,0.0
corrected_run,L2,102007,t_learner,100,0.630265,0.00122605,0.74898,0.0
corrected_run,L2,102007,t_learner,150,0.623302,0.00115122,0.72792,0.0
corrected_run,L2,102007,t_learner,200,0.600034,0.00101842,0.68037,0.0
corrected_run,L2,102007,t_learner,300,0.486413,0.00054363,0.48539,0.0
corrected_run,L2,102007,t_learner,500,0.401664,0.00032738,0.32405,0.0
corrected_run,L2,102007,direct_baseline,0,0.640965,0.00329386,0.99219,0.0
corrected_run,L2,102007,direct_baseline,10,0.639776,0.00323462,0.98947,0.0
corrected_run,L2,102007,direct_baseline,25,0.634341,0.00288353,0.96026,0.0
corrected_run,L2,102007,direct_baseline,50,0.628057,0.00134477,0.77174,0.0
corrected_run,L2,102007,direct_baseline,100,0.543139,0.000783,0.59426,0.0
corrected_run,L2,102007,direct_baseline,150,0.477582,0.00052116,0.47537,0.0
corrected_run,L2,102007,direct_baseline,200,0.430197,0.00040141,0.3874,0.0
corrected_run,L2,102007,direct_baseline,300,0.289742,0.00013642,0.13094,0.0
corrected_run,L2,102007,direct_baseline,500,0.220958,4.62e-05,0.00017,0.0
corrected_run,L2,102007,oracle_fullinfo,0,0.670516,0.00086602,0.44956,0.0
corrected_run,L2,102007,oracle_fullinfo,10,0.670516,0.00086601,0.44973,0.0
corrected_run,L2,102007,oracle_fullinfo,25,0.670516,0.00086601,0.44973,0.0
corrected_run,L2,102007,oracle_fullinfo,50,0.669497,0.00083651,0.44871,0.0
corrected_run,L2,102007,oracle_fullinfo,100,0.66661,0.00079997,0.44582,0.0
corrected_run,L2,102007,oracle_fullinfo,150,0.663383,0.00077307,0.4426,0.0
corrected_run,L2,102007,oracle_fullinfo,200,0.658458,0.00074556,0.43767,0.0
corrected_run,L2,102007,oracle_fullinfo,300,0.649966,0.00071068,0.42918,0.0
corrected_run,L2,102007,oracle_fullinfo,500,0.5107,0.00035093,0.28991,0.0
corrected_run,L2,102007,threshold_p_0.05,,0.642493,0.0015569,0.78906,0.0
corrected_run,L2,102007,threshold_p_0.10,,0.642323,0.00155082,0.78753,0.0
corrected_run,L2,102007,threshold_p_0.15,,0.642493,0.00152162,0.78261,0.0
corrected_run,L2,102007,threshold_p_0.20,,0.641984,0.00150376,0.77819,0.0
corrected_run,L2,102007,threshold_p_0.25,,0.641474,0.00149077,0.77463,0.0
corrected_run,L2,102007,threshold_p_0.30,,0.639436,0.00142241,0.76342,0.0
corrected_run,L2,102007,threshold_p_0.35,,0.63587,0.00136994,0.75068,0.0
corrected_run,L2,102007,threshold_p_0.40,,0.630265,0.00130872,0.72894,0.0
corrected_run,L2,102007,threshold_p_0.50,,0.597486,0.00111969,0.63995,0.0
corrected_run,L2,102007,threshold_p_0.60,,0.491338,0.00075089,0.42171,0.0
corrected_run,L2,102007,threshold_p_0.70,,0.291101,0.00019862,0.0912,0.0
corrected_run,L2,102008,v1_frozen,,0.639436,0.00142241,0.76342,0.0
corrected_run,L2,102008,drl_pi,0,0.641814,0.00151558,0.77955,0.0
corrected_run,L2,102008,drl_pi,10,0.641474,0.00149939,0.77887,0.0
corrected_run,L2,102008,drl_pi,25,0.638757,0.00140957,0.77055,0.0
corrected_run,L2,102008,drl_pi,50,0.636719,0.00136323,0.76596,0.0
corrected_run,L2,102008,drl_pi,100,0.613621,0.00123655,0.73081,0.0
corrected_run,L2,102008,drl_pi,150,0.60428,0.00116229,0.70652,0.0
corrected_run,L2,102008,drl_pi,200,0.545007,0.00090392,0.61005,0.0
corrected_run,L2,102008,drl_pi,300,0.453125,0.00051717,0.44701,0.0
corrected_run,L2,102008,drl_pi,500,0.386719,0.00034344,0.32592,0.0
corrected_run,L2,102008,t_learner,0,0.640965,0.0033217,1.0,0.0
corrected_run,L2,102008,t_learner,10,0.641984,0.00183829,0.83984,0.0
corrected_run,L2,102008,t_learner,25,0.641135,0.00146173,0.78567,0.0
corrected_run,L2,102008,t_learner,50,0.636889,0.00131961,0.76681,0.0
corrected_run,L2,102008,t_learner,100,0.629925,0.00122411,0.74847,0.0
corrected_run,L2,102008,t_learner,150,0.622962,0.00115023,0.72758,0.0
corrected_run,L2,102008,t_learner,200,0.599864,0.00101602,0.67935,0.0
corrected_run,L2,102008,t_learner,300,0.486073,0.00054291,0.48488,0.0
corrected_run,L2,102008,t_learner,500,0.401325,0.00032525,0.32201,0.0
corrected_run,L2,102008,direct_baseline,0,0.640965,0.00329386,0.99219,0.0
corrected_run,L2,102008,direct_baseline,10,0.639946,0.0032494,0.99066,0.0
corrected_run,L2,102008,direct_baseline,25,0.63553,0.00289258,0.9623,0.0
corrected_run,L2,102008,direct_baseline,50,0.628567,0.00135243,0.77412,0.0
corrected_run,L2,102008,direct_baseline,100,0.549253,0.00080931,0.60445,0.0
corrected_run,L2,102008,direct_baseline,150,0.477242,0.00051827,0.47283,0.0
corrected_run,L2,102008,direct_baseline,200,0.430367,0.00039377,0.38043,0.0
corrected_run,L2,102008,direct_baseline,300,0.285836,0.00013043,0.12279,0.0
corrected_run,L2,102008,direct_baseline,500,0.220788,4.628e-05,0.00034,0.0
corrected_run,L2,102008,oracle_fullinfo,0,0.670516,0.00086602,0.44956,0.0
corrected_run,L2,102008,oracle_fullinfo,10,0.670516,0.00086601,0.44973,0.0
corrected_run,L2,102008,oracle_fullinfo,25,0.670516,0.00086601,0.44973,0.0
corrected_run,L2,102008,oracle_fullinfo,50,0.669497,0.00083651,0.44871,0.0
corrected_run,L2,102008,oracle_fullinfo,100,0.66661,0.00079997,0.44582,0.0
corrected_run,L2,102008,oracle_fullinfo,150,0.663383,0.00077307,0.4426,0.0
corrected_run,L2,102008,oracle_fullinfo,200,0.658458,0.00074556,0.43767,0.0
corrected_run,L2,102008,oracle_fullinfo,300,0.649966,0.00071068,0.42918,0.0
corrected_run,L2,102008,oracle_fullinfo,500,0.5107,0.00035093,0.28991,0.0
corrected_run,L2,102008,threshold_p_0.05,,0.642493,0.0015569,0.78906,0.0
corrected_run,L2,102008,threshold_p_0.10,,0.642323,0.00155082,0.78753,0.0
corrected_run,L2,102008,threshold_p_0.15,,0.642493,0.00152162,0.78261,0.0
corrected_run,L2,102008,threshold_p_0.20,,0.641984,0.00150376,0.77819,0.0
corrected_run,L2,102008,threshold_p_0.25,,0.641474,0.00149077,0.77463,0.0
corrected_run,L2,102008,threshold_p_0.30,,0.639436,0.00142241,0.76342,0.0
corrected_run,L2,102008,threshold_p_0.35,,0.63587,0.00136994,0.75068,0.0
corrected_run,L2,102008,threshold_p_0.40,,0.630265,0.00130872,0.72894,0.0
corrected_run,L2,102008,threshold_p_0.50,,0.597486,0.00111969,0.63995,0.0
corrected_run,L2,102008,threshold_p_0.60,,0.491338,0.00075089,0.42171,0.0
corrected_run,L2,102008,threshold_p_0.70,,0.291101,0.00019862,0.0912,0.0
corrected_run,L2,102009,v1_frozen,,0.639436,0.00142241,0.76342,0.0
corrected_run,L2,102009,drl_pi,0,0.641984,0.00154436,0.78414,0.0
corrected_run,L2,102009,drl_pi,10,0.641135,0.00149138,0.77921,0.0
corrected_run,L2,102009,drl_pi,25,0.638077,0.00139488,0.76868,0.0
corrected_run,L2,102009,drl_pi,50,0.636549,0.00134563,0.76529,0.0
corrected_run,L2,102009,drl_pi,100,0.60445,0.00120385,0.71077,0.0
corrected_run,L2,102009,drl_pi,150,0.595279,0.00112673,0.6875,0.0
corrected_run,L2,102009,drl_pi,200,0.54212,0.00088436,0.60139,0.0
corrected_run,L2,102009,drl_pi,300,0.456012,0.00051518,0.44769,0.0
corrected_run,L2,102009,drl_pi,500,0.381114,0.00032184,0.30927,0.0
corrected_run,L2,102009,t_learner,0,0.640965,0.0033217,1.0,0.0
corrected_run,L2,102009,t_learner,10,0.641984,0.00186704,0.84494,0.0
corrected_run,L2,102009,t_learner,25,0.640965,0.0014574,0.78533,0.0
corrected_run,L2,102009,t_learner,50,0.636039,0.00130774,0.76529,0.0
corrected_run,L2,102009,t_learner,100,0.629755,0.00122055,0.74762,0.0
corrected_run,L2,102009,t_learner,150,0.621264,0.00114313,0.72537,0.0
corrected_run,L2,102009,t_learner,200,0.590693,0.00097143,0.66287,0.0
corrected_run,L2,102009,t_learner,300,0.484035,0.00053165,0.47894,0.0
corrected_run,L2,102009,t_learner,500,0.384341,0.00029557,0.29637,0.0
corrected_run,L2,102009,direct_baseline,0,0.640965,0.00329386,0.99219,0.0
corrected_run,L2,102009,direct_baseline,10,0.639946,0.0032437,0.99032,0.0
corrected_run,L2,102009,direct_baseline,25,0.63502,0.00288887,0.96128,0.0
corrected_run,L2,102009,direct_baseline,50,0.629076,0.00135311,0.77395,0.0
corrected_run,L2,102009,direct_baseline,100,0.540082,0.00077723,0.59188,0.0
corrected_run,L2,102009,direct_baseline,150,0.474694,0.00051389,0.47045,0.0
corrected_run,L2,102009,direct_baseline,200,0.425272,0.0003885,0.37568,0.0
corrected_run,L2,102009,direct_baseline,300,0.28142,0.00012466,0.11566,0.0
corrected_run,L2,102009,direct_baseline,500,0.220958,4.62e-05,0.00017,0.0
corrected_run,L2,102009,oracle_fullinfo,0,0.670516,0.00086602,0.44956,0.0
corrected_run,L2,102009,oracle_fullinfo,10,0.670516,0.00086601,0.44973,0.0
corrected_run,L2,102009,oracle_fullinfo,25,0.670516,0.00086601,0.44973,0.0
corrected_run,L2,102009,oracle_fullinfo,50,0.669497,0.00083651,0.44871,0.0
corrected_run,L2,102009,oracle_fullinfo,100,0.66661,0.00079997,0.44582,0.0
corrected_run,L2,102009,oracle_fullinfo,150,0.663383,0.00077307,0.4426,0.0
corrected_run,L2,102009,oracle_fullinfo,200,0.658458,0.00074556,0.43767,0.0
corrected_run,L2,102009,oracle_fullinfo,300,0.649966,0.00071068,0.42918,0.0
corrected_run,L2,102009,oracle_fullinfo,500,0.5107,0.00035093,0.28991,0.0
corrected_run,L2,102009,threshold_p_0.05,,0.642493,0.0015569,0.78906,0.0
corrected_run,L2,102009,threshold_p_0.10,,0.642323,0.00155082,0.78753,0.0
corrected_run,L2,102009,threshold_p_0.15,,0.642493,0.00152162,0.78261,0.0
corrected_run,L2,102009,threshold_p_0.20,,0.641984,0.00150376,0.77819,0.0
corrected_run,L2,102009,threshold_p_0.25,,0.641474,0.00149077,0.77463,0.0
corrected_run,L2,102009,threshold_p_0.30,,0.639436,0.00142241,0.76342,0.0
corrected_run,L2,102009,threshold_p_0.35,,0.63587,0.00136994,0.75068,0.0
corrected_run,L2,102009,threshold_p_0.40,,0.630265,0.00130872,0.72894,0.0
corrected_run,L2,102009,threshold_p_0.50,,0.597486,0.00111969,0.63995,0.0
corrected_run,L2,102009,threshold_p_0.60,,0.491338,0.00075089,0.42171,0.0
corrected_run,L2,102009,threshold_p_0.70,,0.291101,0.00019862,0.0912,0.0
corrected_run,L3,102000,v1_frozen,,0.639436,0.00142241,0.76342,0.0
corrected_run,L3,102000,drl_pi,0,0.641984,0.00157021,0.7928,0.0
corrected_run,L3,102000,drl_pi,10,0.640795,0.00153182,0.78974,0.0
corrected_run,L3,102000,drl_pi,25,0.637908,0.00142013,0.77514,0.0
corrected_run,L3,102000,drl_pi,50,0.637058,0.00136198,0.7663,0.0
corrected_run,L3,102000,drl_pi,100,0.631793,0.00126693,0.75119,0.0
corrected_run,L3,102000,drl_pi,150,0.599185,0.00116101,0.70092,0.0
corrected_run,L3,102000,drl_pi,200,0.567765,0.00099919,0.64487,0.0
corrected_run,L3,102000,drl_pi,300,0.454654,0.00051529,0.44786,0.0
corrected_run,L3,102000,drl_pi,500,0.391814,0.00033628,0.32524,0.0
corrected_run,L3,102000,t_learner,0,0.640965,0.0033217,1.0,0.0
corrected_run,L3,102000,t_learner,10,0.640795,0.0032487,0.99541,0.0
corrected_run,L3,102000,t_learner,25,0.640795,0.00157429,0.80605,0.0
corrected_run,L3,102000,t_learner,50,0.637058,0.0013471,0.77276,0.0
corrected_run,L3,102000,t_learner,100,0.630605,0.00123293,0.75119,0.0
corrected_run,L3,102000,t_learner,150,0.623471,0.00115869,0.73081,0.0
corrected_run,L3,102000,t_learner,200,0.601732,0.00102929,0.68546,0.0
corrected_run,L3,102000,t_learner,300,0.486923,0.00054567,0.48743,0.0
corrected_run,L3,102000,t_learner,500,0.399966,0.00032665,0.32507,0.0
corrected_run,L3,102000,direct_baseline,0,0.640965,0.00329386,0.99219,0.0
corrected_run,L3,102000,direct_baseline,10,0.639946,0.0032494,0.99066,0.0
corrected_run,L3,102000,direct_baseline,25,0.636039,0.00289988,0.96298,0.0
corrected_run,L3,102000,direct_baseline,50,0.631624,0.00136861,0.77768,0.0
corrected_run,L3,102000,direct_baseline,100,0.590014,0.00098901,0.67289,0.0
corrected_run,L3,102000,direct_baseline,150,0.484035,0.00054302,0.48828,0.0
corrected_run,L3,102000,direct_baseline,200,0.455163,0.00045478,0.42986,0.0
corrected_run,L3,102000,direct_baseline,300,0.324728,0.00019543,0.19973,0.0
corrected_run,L3,102000,direct_baseline,500,0.225543,5.157e-05,0.01104,0.0
corrected_run,L3,102000,oracle_fullinfo,0,0.670516,0.00086602,0.44956,0.0
corrected_run,L3,102000,oracle_fullinfo,10,0.670516,0.00086601,0.44973,0.0
corrected_run,L3,102000,oracle_fullinfo,25,0.670516,0.00086601,0.44973,0.0
corrected_run,L3,102000,oracle_fullinfo,50,0.669497,0.00083651,0.44871,0.0
corrected_run,L3,102000,oracle_fullinfo,100,0.66661,0.00079997,0.44582,0.0
corrected_run,L3,102000,oracle_fullinfo,150,0.663383,0.00077307,0.4426,0.0
corrected_run,L3,102000,oracle_fullinfo,200,0.658458,0.00074556,0.43767,0.0
corrected_run,L3,102000,oracle_fullinfo,300,0.649966,0.00071068,0.42918,0.0
corrected_run,L3,102000,oracle_fullinfo,500,0.5107,0.00035093,0.28991,0.0
corrected_run,L3,102000,threshold_p_0.05,,0.642493,0.0015569,0.78906,0.0
corrected_run,L3,102000,threshold_p_0.10,,0.642323,0.00155082,0.78753,0.0
corrected_run,L3,102000,threshold_p_0.15,,0.642493,0.00152162,0.78261,0.0
corrected_run,L3,102000,threshold_p_0.20,,0.641984,0.00150376,0.77819,0.0
corrected_run,L3,102000,threshold_p_0.25,,0.641474,0.00149077,0.77463,0.0
corrected_run,L3,102000,threshold_p_0.30,,0.639436,0.00142241,0.76342,0.0
corrected_run,L3,102000,threshold_p_0.35,,0.63587,0.00136994,0.75068,0.0
corrected_run,L3,102000,threshold_p_0.40,,0.630265,0.00130872,0.72894,0.0
corrected_run,L3,102000,threshold_p_0.50,,0.597486,0.00111969,0.63995,0.0
corrected_run,L3,102000,threshold_p_0.60,,0.491338,0.00075089,0.42171,0.0
corrected_run,L3,102000,threshold_p_0.70,,0.291101,0.00019862,0.0912,0.0
corrected_run,L3,102001,v1_frozen,,0.639436,0.00142241,0.76342,0.0
corrected_run,L3,102001,drl_pi,0,0.640965,0.00157069,0.79076,0.0
corrected_run,L3,102001,drl_pi,10,0.640625,0.00155663,0.78889,0.0
corrected_run,L3,102001,drl_pi,25,0.638247,0.00143769,0.77599,0.0
corrected_run,L3,102001,drl_pi,50,0.63502,0.0013481,0.76444,0.0
corrected_run,L3,102001,drl_pi,100,0.610734,0.00122889,0.72537,0.0
corrected_run,L3,102001,drl_pi,150,0.59375,0.00114197,0.69158,0.0
corrected_run,L3,102001,drl_pi,200,0.564029,0.00098819,0.63332,0.0
corrected_run,L3,102001,drl_pi,300,0.445482,0.0004969,0.43173,0.0
corrected_run,L3,102001,drl_pi,500,0.386719,0.00032925,0.31743,0.0
corrected_run,L3,102001,t_learner,0,0.640965,0.0033217,1.0,0.0
corrected_run,L3,102001,t_learner,10,0.640795,0.0032114,0.9927,0.0
corrected_run,L3,102001,t_learner,25,0.640965,0.00154106,0.8001,0.0
corrected_run,L3,102001,t_learner,50,0.637058,0.00133741,0.77106,0.0
corrected_run,L3,102001,t_learner,100,0.630435,0.00122913,0.75017,0.0
corrected_run,L3,102001,t_learner,150,0.622962,0.00115252,0.72877,0.0
corrected_run,L3,102001,t_learner,200,0.596298,0.00100406,0.67629,0.0
corrected_run,L3,102001,t_learner,300,0.485564,0.00053738,0.48302,0.0
corrected_run,L3,102001,t_learner,500,0.389266,0.00030566,0.30707,0.0
corrected_run,L3,102001,direct_baseline,0,0.640965,0.00329386,0.99219,0.0
corrected_run,L3,102001,direct_baseline,10,0.640115,0.00325434,0.99083,0.0
corrected_run,L3,102001,direct_baseline,25,0.63587,0.00290226,0.96332,0.0
corrected_run,L3,102001,direct_baseline,50,0.632133,0.00137435,0.7787,0.0
corrected_run,L3,102001,direct_baseline,100,0.585938,0.00096795,0.66525,0.0
corrected_run,L3,102001,direct_baseline,150,0.484885,0.00054248,0.48794,0.0
corrected_run,L3,102001,direct_baseline,200,0.454654,0.00045504,0.42986,0.0
corrected_run,L3,102001,direct_baseline,300,0.322181,0.00018814,0.19158,0.0
corrected_run,L3,102001,direct_baseline,500,0.223336,4.903e-05,0.00594,0.0
corrected_run,L3,102001,oracle_fullinfo,0,0.670516,0.00086602,0.44956,0.0
corrected_run,L3,102001,oracle_fullinfo,10,0.670516,0.00086601,0.44973,0.0
corrected_run,L3,102001,oracle_fullinfo,25,0.670516,0.00086601,0.44973,0.0
corrected_run,L3,102001,oracle_fullinfo,50,0.669497,0.00083651,0.44871,0.0
corrected_run,L3,102001,oracle_fullinfo,100,0.66661,0.00079997,0.44582,0.0
corrected_run,L3,102001,oracle_fullinfo,150,0.663383,0.00077307,0.4426,0.0
corrected_run,L3,102001,oracle_fullinfo,200,0.658458,0.00074556,0.43767,0.0
corrected_run,L3,102001,oracle_fullinfo,300,0.649966,0.00071068,0.42918,0.0
corrected_run,L3,102001,oracle_fullinfo,500,0.5107,0.00035093,0.28991,0.0
corrected_run,L3,102001,threshold_p_0.05,,0.642493,0.0015569,0.78906,0.0
corrected_run,L3,102001,threshold_p_0.10,,0.642323,0.00155082,0.78753,0.0
corrected_run,L3,102001,threshold_p_0.15,,0.642493,0.00152162,0.78261,0.0
corrected_run,L3,102001,threshold_p_0.20,,0.641984,0.00150376,0.77819,0.0
corrected_run,L3,102001,threshold_p_0.25,,0.641474,0.00149077,0.77463,0.0
corrected_run,L3,102001,threshold_p_0.30,,0.639436,0.00142241,0.76342,0.0
corrected_run,L3,102001,threshold_p_0.35,,0.63587,0.00136994,0.75068,0.0
corrected_run,L3,102001,threshold_p_0.40,,0.630265,0.00130872,0.72894,0.0
corrected_run,L3,102001,threshold_p_0.50,,0.597486,0.00111969,0.63995,0.0
corrected_run,L3,102001,threshold_p_0.60,,0.491338,0.00075089,0.42171,0.0
corrected_run,L3,102001,threshold_p_0.70,,0.291101,0.00019862,0.0912,0.0
corrected_run,L3,102002,v1_frozen,,0.639436,0.00142241,0.76342,0.0
corrected_run,L3,102002,drl_pi,0,0.642493,0.00156702,0.79365,0.0
corrected_run,L3,102002,drl_pi,10,0.642154,0.00155466,0.79314,0.0
corrected_run,L3,102002,drl_pi,25,0.640455,0.00145649,0.78329,0.0
corrected_run,L3,102002,drl_pi,50,0.636549,0.00137137,0.77174,0.0
corrected_run,L3,102002,drl_pi,100,0.631793,0.00126755,0.75543,0.0
corrected_run,L3,102002,drl_pi,150,0.600543,0.00116469,0.70805,0.0
corrected_run,L3,102002,drl_pi,200,0.570992,0.00100693,0.65336,0.0
corrected_run,L3,102002,drl_pi,300,0.451766,0.00051233,0.44888,0.0
corrected_run,L3,102002,drl_pi,500,0.388417,0.00033213,0.32014,0.0
corrected_run,L3,102002,t_learner,0,0.640965,0.0033217,1.0,0.0
corrected_run,L3,102002,t_learner,10,0.640795,0.0032487,0.99541,0.0
corrected_run,L3,102002,t_learner,25,0.640795,0.00158007,0.80707,0.0
corrected_run,L3,102002,t_learner,50,0.637228,0.00134444,0.77242,0.0
corrected_run,L3,102002,t_learner,100,0.630605,0.00123127,0.75085,0.0
corrected_run,L3,102002,t_learner,150,0.623132,0.00115356,0.72911,0.0
corrected_run,L3,102002,t_learner,200,0.597317,0.00100765,0.67765,0.0
corrected_run,L3,102002,t_learner,300,0.485904,0.00053858,0.48387,0.0
corrected_run,L3,102002,t_learner,500,0.389776,0.00030719,0.30859,0.0
corrected_run,L3,102002,direct_baseline,0,0.640965,0.0032933,0.99168,0.0
corrected_run,L3,102002,direct_baseline,10,0.640115,0.00325193,0.99032,0.0
corrected_run,L3,102002,direct_baseline,25,0.636549,0.00290711,0.96349,0.0
corrected_run,L3,102002,direct_baseline,50,0.631963,0.00137168,0.77785,0.0
corrected_run,L3,102002,direct_baseline,100,0.588655,0.0009775,0.66865,0.0
corrected_run,L3,102002,direct_baseline,150,0.484715,0.00054372,0.48879,0.0
corrected_run,L3,102002,direct_baseline,200,0.456182,0.00045652,0.43105,0.0
corrected_run,L3,102002,direct_baseline,300,0.323539,0.00019001,0.19412,0.0
corrected_run,L3,102002,direct_baseline,500,0.225543,5.081e-05,0.00951,0.0
corrected_run,L3,102002,oracle_fullinfo,0,0.670516,0.00086602,0.44956,0.0
corrected_run,L3,102002,oracle_fullinfo,10,0.670516,0.00086601,0.44973,0.0
corrected_run,L3,102002,oracle_fullinfo,25,0.670516,0.00086601,0.44973,0.0
corrected_run,L3,102002,oracle_fullinfo,50,0.669497,0.00083651,0.44871,0.0
corrected_run,L3,102002,oracle_fullinfo,100,0.66661,0.00079997,0.44582,0.0
corrected_run,L3,102002,oracle_fullinfo,150,0.663383,0.00077307,0.4426,0.0
corrected_run,L3,102002,oracle_fullinfo,200,0.658458,0.00074556,0.43767,0.0
corrected_run,L3,102002,oracle_fullinfo,300,0.649966,0.00071068,0.42918,0.0
corrected_run,L3,102002,oracle_fullinfo,500,0.5107,0.00035093,0.28991,0.0
corrected_run,L3,102002,threshold_p_0.05,,0.642493,0.0015569,0.78906,0.0
corrected_run,L3,102002,threshold_p_0.10,,0.642323,0.00155082,0.78753,0.0
corrected_run,L3,102002,threshold_p_0.15,,0.642493,0.00152162,0.78261,0.0
corrected_run,L3,102002,threshold_p_0.20,,0.641984,0.00150376,0.77819,0.0
corrected_run,L3,102002,threshold_p_0.25,,0.641474,0.00149077,0.77463,0.0
corrected_run,L3,102002,threshold_p_0.30,,0.639436,0.00142241,0.76342,0.0
corrected_run,L3,102002,threshold_p_0.35,,0.63587,0.00136994,0.75068,0.0
corrected_run,L3,102002,threshold_p_0.40,,0.630265,0.00130872,0.72894,0.0
corrected_run,L3,102002,threshold_p_0.50,,0.597486,0.00111969,0.63995,0.0
corrected_run,L3,102002,threshold_p_0.60,,0.491338,0.00075089,0.42171,0.0
corrected_run,L3,102002,threshold_p_0.70,,0.291101,0.00019862,0.0912,0.0
